"Year","Variable","Value","WaterUser","State"
2007,"ReturnFlow",136,"CHEMEHUEVI INDIAN RESERVATION","CA"
2008,"ReturnFlow",167,"CHEMEHUEVI INDIAN RESERVATION","CA"
2009,"ReturnFlow",167,"CHEMEHUEVI INDIAN RESERVATION","CA"
2010,"ReturnFlow",67,"CHEMEHUEVI INDIAN RESERVATION","CA"
2011,"ReturnFlow",82,"CHEMEHUEVI INDIAN RESERVATION","CA"
2012,"ReturnFlow",78,"CHEMEHUEVI INDIAN RESERVATION","CA"
2013,"ReturnFlow",103,"CHEMEHUEVI INDIAN RESERVATION","CA"
2014,"ReturnFlow",114,"CHEMEHUEVI INDIAN RESERVATION","CA"
2000,"ConsumptiveUse",342,"CHEMEHUEVI INDIAN RESERVATION","CA"
2001,"ConsumptiveUse",216,"CHEMEHUEVI INDIAN RESERVATION","CA"
2002,"ConsumptiveUse",89,"CHEMEHUEVI INDIAN RESERVATION","CA"
2003,"ConsumptiveUse",334,"CHEMEHUEVI INDIAN RESERVATION","CA"
2004,"ConsumptiveUse",776,"CHEMEHUEVI INDIAN RESERVATION","CA"
2005,"ConsumptiveUse",804,"CHEMEHUEVI INDIAN RESERVATION","CA"
2006,"ConsumptiveUse",158,"CHEMEHUEVI INDIAN RESERVATION","CA"
2007,"ConsumptiveUse",158,"CHEMEHUEVI INDIAN RESERVATION","CA"
2008,"ConsumptiveUse",198,"CHEMEHUEVI INDIAN RESERVATION","CA"
2009,"ConsumptiveUse",198,"CHEMEHUEVI INDIAN RESERVATION","CA"
2010,"ConsumptiveUse",78,"CHEMEHUEVI INDIAN RESERVATION","CA"
2011,"ConsumptiveUse",92,"CHEMEHUEVI INDIAN RESERVATION","CA"
2012,"ConsumptiveUse",92,"CHEMEHUEVI INDIAN RESERVATION","CA"
2013,"ConsumptiveUse",123,"CHEMEHUEVI INDIAN RESERVATION","CA"
2014,"ConsumptiveUse",132,"CHEMEHUEVI INDIAN RESERVATION","CA"
2000,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2001,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2002,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2003,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2004,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2005,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2006,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2007,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2008,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2009,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2010,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2011,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2012,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2013,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2014,"Diversion",0,"SAN BERNADINO COUNTY","CA"
2000,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2001,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2002,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2003,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2004,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2005,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2006,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2007,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2008,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2009,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2010,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2011,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2012,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2013,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2014,"ReturnFlow",0,"SAN BERNADINO COUNTY","CA"
2000,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2001,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2002,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2003,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2004,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2005,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2006,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2007,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2008,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2009,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2010,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2011,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2012,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2013,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2014,"ConsumptiveUse",0,"SAN BERNADINO COUNTY","CA"
2000,"Diversion",1303148,"METROPOLITAN WATER DISTRICT","CA"
2001,"Diversion",1253579,"METROPOLITAN WATER DISTRICT","CA"
2002,"Diversion",1241088,"METROPOLITAN WATER DISTRICT","CA"
2003,"Diversion",688043,"METROPOLITAN WATER DISTRICT","CA"
2004,"Diversion",763095,"METROPOLITAN WATER DISTRICT","CA"
2005,"Diversion",879704,"METROPOLITAN WATER DISTRICT","CA"
2006,"Diversion",635558,"METROPOLITAN WATER DISTRICT","CA"
2007,"Diversion",716289,"METROPOLITAN WATER DISTRICT","CA"
2008,"Diversion",907807,"METROPOLITAN WATER DISTRICT","CA"
2009,"Diversion",1107683,"METROPOLITAN WATER DISTRICT","CA"
2010,"Diversion",1101590,"METROPOLITAN WATER DISTRICT","CA"
2011,"Diversion",701966,"METROPOLITAN WATER DISTRICT","CA"
2012,"Diversion",739017,"METROPOLITAN WATER DISTRICT","CA"
2013,"Diversion",1015806,"METROPOLITAN WATER DISTRICT","CA"
2014,"Diversion",1179094,"METROPOLITAN WATER DISTRICT","CA"
2000,"ReturnFlow",3134,"METROPOLITAN WATER DISTRICT","CA"
2001,"ReturnFlow",3077,"METROPOLITAN WATER DISTRICT","CA"
2002,"ReturnFlow",3094,"METROPOLITAN WATER DISTRICT","CA"
2003,"ReturnFlow",4257,"METROPOLITAN WATER DISTRICT","CA"
2004,"ReturnFlow",3063,"METROPOLITAN WATER DISTRICT","CA"
2005,"ReturnFlow",4452,"METROPOLITAN WATER DISTRICT","CA"
2006,"ReturnFlow",3134,"METROPOLITAN WATER DISTRICT","CA"
2007,"ReturnFlow",2833,"METROPOLITAN WATER DISTRICT","CA"
2008,"ReturnFlow",2957,"METROPOLITAN WATER DISTRICT","CA"
2009,"ReturnFlow",2451,"METROPOLITAN WATER DISTRICT","CA"
2010,"ReturnFlow",2529,"METROPOLITAN WATER DISTRICT","CA"
2011,"ReturnFlow",2976,"METROPOLITAN WATER DISTRICT","CA"
2012,"ReturnFlow",2898,"METROPOLITAN WATER DISTRICT","CA"
2013,"ReturnFlow",3091,"METROPOLITAN WATER DISTRICT","CA"
2014,"ReturnFlow",2760,"METROPOLITAN WATER DISTRICT","CA"
2000,"ConsumptiveUse",1300014,"METROPOLITAN WATER DISTRICT","CA"
2001,"ConsumptiveUse",1250502,"METROPOLITAN WATER DISTRICT","CA"
2002,"ConsumptiveUse",1237994,"METROPOLITAN WATER DISTRICT","CA"
2003,"ConsumptiveUse",683786,"METROPOLITAN WATER DISTRICT","CA"
2004,"ConsumptiveUse",760032,"METROPOLITAN WATER DISTRICT","CA"
2005,"ConsumptiveUse",875252,"METROPOLITAN WATER DISTRICT","CA"
2006,"ConsumptiveUse",632424,"METROPOLITAN WATER DISTRICT","CA"
2007,"ConsumptiveUse",713456,"METROPOLITAN WATER DISTRICT","CA"
2008,"ConsumptiveUse",904850,"METROPOLITAN WATER DISTRICT","CA"
2009,"ConsumptiveUse",1105232,"METROPOLITAN WATER DISTRICT","CA"
2010,"ConsumptiveUse",1099061,"METROPOLITAN WATER DISTRICT","CA"
2011,"ConsumptiveUse",698990,"METROPOLITAN WATER DISTRICT","CA"
2012,"ConsumptiveUse",736119,"METROPOLITAN WATER DISTRICT","CA"
2013,"ConsumptiveUse",1012715,"METROPOLITAN WATER DISTRICT","CA"
2014,"ConsumptiveUse",1176334,"METROPOLITAN WATER DISTRICT","CA"
2000,"Diversion",205,"PARKER DAM AND GOVERNMENT CAMP","CA"
2001,"Diversion",167,"PARKER DAM AND GOVERNMENT CAMP","CA"
2002,"Diversion",165,"PARKER DAM AND GOVERNMENT CAMP","CA"
2003,"Diversion",156,"PARKER DAM AND GOVERNMENT CAMP","CA"
2004,"Diversion",165,"PARKER DAM AND GOVERNMENT CAMP","CA"
2005,"Diversion",165,"PARKER DAM AND GOVERNMENT CAMP","CA"
2006,"Diversion",184,"PARKER DAM AND GOVERNMENT CAMP","CA"
2007,"Diversion",197,"PARKER DAM AND GOVERNMENT CAMP","CA"
2008,"Diversion",156,"PARKER DAM AND GOVERNMENT CAMP","CA"
2009,"Diversion",110,"PARKER DAM AND GOVERNMENT CAMP","CA"
2010,"Diversion",121,"PARKER DAM AND GOVERNMENT CAMP","CA"
2011,"Diversion",80,"PARKER DAM AND GOVERNMENT CAMP","CA"
2012,"Diversion",107,"PARKER DAM AND GOVERNMENT CAMP","CA"
2013,"Diversion",116,"PARKER DAM AND GOVERNMENT CAMP","CA"
2014,"Diversion",65,"PARKER DAM AND GOVERNMENT CAMP","CA"
2000,"ReturnFlow",10,"PARKER DAM AND GOVERNMENT CAMP","CA"
2001,"ReturnFlow",7,"PARKER DAM AND GOVERNMENT CAMP","CA"
2002,"ReturnFlow",18,"PARKER DAM AND GOVERNMENT CAMP","CA"
2003,"ReturnFlow",62,"PARKER DAM AND GOVERNMENT CAMP","CA"
2004,"ReturnFlow",66,"PARKER DAM AND GOVERNMENT CAMP","CA"
2005,"ReturnFlow",57,"PARKER DAM AND GOVERNMENT CAMP","CA"
2006,"ReturnFlow",65,"PARKER DAM AND GOVERNMENT CAMP","CA"
2007,"ReturnFlow",63,"PARKER DAM AND GOVERNMENT CAMP","CA"
2008,"ReturnFlow",0,"PARKER DAM AND GOVERNMENT CAMP","CA"
2009,"ReturnFlow",0,"PARKER DAM AND GOVERNMENT CAMP","CA"
2010,"ReturnFlow",0,"PARKER DAM AND GOVERNMENT CAMP","CA"
2011,"ReturnFlow",0,"PARKER DAM AND GOVERNMENT CAMP","CA"
2012,"ReturnFlow",0,"PARKER DAM AND GOVERNMENT CAMP","CA"
2013,"ReturnFlow",0,"PARKER DAM AND GOVERNMENT CAMP","CA"
2014,"ReturnFlow",0,"PARKER DAM AND GOVERNMENT CAMP","CA"
2000,"ConsumptiveUse",195,"PARKER DAM AND GOVERNMENT CAMP","CA"
2001,"ConsumptiveUse",160,"PARKER DAM AND GOVERNMENT CAMP","CA"
2002,"ConsumptiveUse",147,"PARKER DAM AND GOVERNMENT CAMP","CA"
2003,"ConsumptiveUse",94,"PARKER DAM AND GOVERNMENT CAMP","CA"
2004,"ConsumptiveUse",99,"PARKER DAM AND GOVERNMENT CAMP","CA"
2005,"ConsumptiveUse",108,"PARKER DAM AND GOVERNMENT CAMP","CA"
2006,"ConsumptiveUse",119,"PARKER DAM AND GOVERNMENT CAMP","CA"
2007,"ConsumptiveUse",134,"PARKER DAM AND GOVERNMENT CAMP","CA"
2008,"ConsumptiveUse",156,"PARKER DAM AND GOVERNMENT CAMP","CA"
2009,"ConsumptiveUse",110,"PARKER DAM AND GOVERNMENT CAMP","CA"
2010,"ConsumptiveUse",121,"PARKER DAM AND GOVERNMENT CAMP","CA"
2011,"ConsumptiveUse",80,"PARKER DAM AND GOVERNMENT CAMP","CA"
2012,"ConsumptiveUse",107,"PARKER DAM AND GOVERNMENT CAMP","CA"
2013,"ConsumptiveUse",116,"PARKER DAM AND GOVERNMENT CAMP","CA"
2014,"ConsumptiveUse",65,"PARKER DAM AND GOVERNMENT CAMP","CA"
2000,"Diversion",3558,"COLORADO RIVER INDIAN RESERVATION","CA"
2001,"Diversion",4296,"COLORADO RIVER INDIAN RESERVATION","CA"
2002,"Diversion",3720,"COLORADO RIVER INDIAN RESERVATION","CA"
2003,"Diversion",4408,"COLORADO RIVER INDIAN RESERVATION","CA"
2004,"Diversion",6231,"COLORADO RIVER INDIAN RESERVATION","CA"
2005,"Diversion",6914,"COLORADO RIVER INDIAN RESERVATION","CA"
2006,"Diversion",5833,"COLORADO RIVER INDIAN RESERVATION","CA"
2007,"Diversion",5596,"COLORADO RIVER INDIAN RESERVATION","CA"
2008,"Diversion",4983,"COLORADO RIVER INDIAN RESERVATION","CA"
2009,"Diversion",4953,"COLORADO RIVER INDIAN RESERVATION","CA"
2010,"Diversion",6352,"COLORADO RIVER INDIAN RESERVATION","CA"
2011,"Diversion",5370,"COLORADO RIVER INDIAN RESERVATION","CA"
2012,"Diversion",5443,"COLORADO RIVER INDIAN RESERVATION","CA"
2013,"Diversion",5315,"COLORADO RIVER INDIAN RESERVATION","CA"
2014,"Diversion",5385,"COLORADO RIVER INDIAN RESERVATION","CA"
2000,"ReturnFlow",0,"COLORADO RIVER INDIAN RESERVATION","CA"
2001,"ReturnFlow",0,"COLORADO RIVER INDIAN RESERVATION","CA"
2002,"ReturnFlow",661,"COLORADO RIVER INDIAN RESERVATION","CA"
2003,"ReturnFlow",1910,"COLORADO RIVER INDIAN RESERVATION","CA"
2004,"ReturnFlow",2697,"COLORADO RIVER INDIAN RESERVATION","CA"
2005,"ReturnFlow",2993,"COLORADO RIVER INDIAN RESERVATION","CA"
2006,"ReturnFlow",2526,"COLORADO RIVER INDIAN RESERVATION","CA"
2007,"ReturnFlow",2423,"COLORADO RIVER INDIAN RESERVATION","CA"
2008,"ReturnFlow",2075,"COLORADO RIVER INDIAN RESERVATION","CA"
2009,"ReturnFlow",2066,"COLORADO RIVER INDIAN RESERVATION","CA"
2010,"ReturnFlow",2647,"COLORADO RIVER INDIAN RESERVATION","CA"
2011,"ReturnFlow",2240,"COLORADO RIVER INDIAN RESERVATION","CA"
2012,"ReturnFlow",2268,"COLORADO RIVER INDIAN RESERVATION","CA"
2013,"ReturnFlow",2215,"COLORADO RIVER INDIAN RESERVATION","CA"
2014,"ReturnFlow",2244,"COLORADO RIVER INDIAN RESERVATION","CA"
2000,"ConsumptiveUse",3558,"COLORADO RIVER INDIAN RESERVATION","CA"
2001,"ConsumptiveUse",4296,"COLORADO RIVER INDIAN RESERVATION","CA"
2002,"ConsumptiveUse",3059,"COLORADO RIVER INDIAN RESERVATION","CA"
2003,"ConsumptiveUse",2497,"COLORADO RIVER INDIAN RESERVATION","CA"
2004,"ConsumptiveUse",3534,"COLORADO RIVER INDIAN RESERVATION","CA"
2005,"ConsumptiveUse",3921,"COLORADO RIVER INDIAN RESERVATION","CA"
2006,"ConsumptiveUse",3307,"COLORADO RIVER INDIAN RESERVATION","CA"
2007,"ConsumptiveUse",3173,"COLORADO RIVER INDIAN RESERVATION","CA"
2008,"ConsumptiveUse",2908,"COLORADO RIVER INDIAN RESERVATION","CA"
2009,"ConsumptiveUse",2887,"COLORADO RIVER INDIAN RESERVATION","CA"
2010,"ConsumptiveUse",3705,"COLORADO RIVER INDIAN RESERVATION","CA"
2011,"ConsumptiveUse",3130,"COLORADO RIVER INDIAN RESERVATION","CA"
2012,"ConsumptiveUse",3175,"COLORADO RIVER INDIAN RESERVATION","CA"
2013,"ConsumptiveUse",3100,"COLORADO RIVER INDIAN RESERVATION","CA"
2014,"ConsumptiveUse",3141,"COLORADO RIVER INDIAN RESERVATION","CA"
2000,"Diversion",124,"CITY OF WINTERHAVEN","CA"
2001,"Diversion",132,"CITY OF WINTERHAVEN","CA"
2002,"Diversion",128,"CITY OF WINTERHAVEN","CA"
2003,"Diversion",128,"CITY OF WINTERHAVEN","CA"
2004,"Diversion",124,"CITY OF WINTERHAVEN","CA"
2005,"Diversion",104,"CITY OF WINTERHAVEN","CA"
2006,"Diversion",106,"CITY OF WINTERHAVEN","CA"
2007,"Diversion",106,"CITY OF WINTERHAVEN","CA"
2008,"Diversion",108,"CITY OF WINTERHAVEN","CA"
2009,"Diversion",99,"CITY OF WINTERHAVEN","CA"
2010,"Diversion",104,"CITY OF WINTERHAVEN","CA"
2011,"Diversion",104,"CITY OF WINTERHAVEN","CA"
2012,"Diversion",102,"CITY OF WINTERHAVEN","CA"
2013,"Diversion",103,"CITY OF WINTERHAVEN","CA"
2014,"Diversion",91,"CITY OF WINTERHAVEN","CA"
2000,"ReturnFlow",0,"CITY OF WINTERHAVEN","CA"
2001,"ReturnFlow",0,"CITY OF WINTERHAVEN","CA"
2002,"ReturnFlow",0,"CITY OF WINTERHAVEN","CA"
2003,"ReturnFlow",40,"CITY OF WINTERHAVEN","CA"
2004,"ReturnFlow",40,"CITY OF WINTERHAVEN","CA"
2005,"ReturnFlow",34,"CITY OF WINTERHAVEN","CA"
2006,"ReturnFlow",35,"CITY OF WINTERHAVEN","CA"
2007,"ReturnFlow",35,"CITY OF WINTERHAVEN","CA"
2008,"ReturnFlow",36,"CITY OF WINTERHAVEN","CA"
2009,"ReturnFlow",33,"CITY OF WINTERHAVEN","CA"
2010,"ReturnFlow",36,"CITY OF WINTERHAVEN","CA"
2011,"ReturnFlow",35,"CITY OF WINTERHAVEN","CA"
2012,"ReturnFlow",36,"CITY OF WINTERHAVEN","CA"
2013,"ReturnFlow",34,"CITY OF WINTERHAVEN","CA"
2014,"ReturnFlow",31,"CITY OF WINTERHAVEN","CA"
2000,"ConsumptiveUse",124,"CITY OF WINTERHAVEN","CA"
2001,"ConsumptiveUse",132,"CITY OF WINTERHAVEN","CA"
2002,"ConsumptiveUse",128,"CITY OF WINTERHAVEN","CA"
2003,"ConsumptiveUse",88,"CITY OF WINTERHAVEN","CA"
2004,"ConsumptiveUse",84,"CITY OF WINTERHAVEN","CA"
2005,"ConsumptiveUse",70,"CITY OF WINTERHAVEN","CA"
2006,"ConsumptiveUse",71,"CITY OF WINTERHAVEN","CA"
2007,"ConsumptiveUse",71,"CITY OF WINTERHAVEN","CA"
2008,"ConsumptiveUse",72,"CITY OF WINTERHAVEN","CA"
2009,"ConsumptiveUse",66,"CITY OF WINTERHAVEN","CA"
2010,"ConsumptiveUse",68,"CITY OF WINTERHAVEN","CA"
2011,"ConsumptiveUse",69,"CITY OF WINTERHAVEN","CA"
2012,"ConsumptiveUse",66,"CITY OF WINTERHAVEN","CA"
2013,"ConsumptiveUse",69,"CITY OF WINTERHAVEN","CA"
2014,"ConsumptiveUse",60,"CITY OF WINTERHAVEN","CA"
2000,"Diversion",982760,"PALO VERDE IRRIGATION DISTRICT","CA"
2001,"Diversion",944740,"PALO VERDE IRRIGATION DISTRICT","CA"
2002,"Diversion",998610,"PALO VERDE IRRIGATION DISTRICT","CA"
2003,"Diversion",917360,"PALO VERDE IRRIGATION DISTRICT","CA"
2004,"Diversion",969040,"PALO VERDE IRRIGATION DISTRICT","CA"
2005,"Diversion",800460,"PALO VERDE IRRIGATION DISTRICT","CA"
2006,"Diversion",851320,"PALO VERDE IRRIGATION DISTRICT","CA"
2007,"Diversion",917090,"PALO VERDE IRRIGATION DISTRICT","CA"
2008,"Diversion",881220,"PALO VERDE IRRIGATION DISTRICT","CA"
2009,"Diversion",746790,"PALO VERDE IRRIGATION DISTRICT","CA"
2010,"Diversion",716600,"PALO VERDE IRRIGATION DISTRICT","CA"
2011,"Diversion",810260,"PALO VERDE IRRIGATION DISTRICT","CA"
2012,"Diversion",893880,"PALO VERDE IRRIGATION DISTRICT","CA"
2013,"Diversion",972270,"PALO VERDE IRRIGATION DISTRICT","CA"
2014,"Diversion",948630,"PALO VERDE IRRIGATION DISTRICT","CA"
2000,"ReturnFlow",470813,"PALO VERDE IRRIGATION DISTRICT","CA"
2001,"ReturnFlow",452106,"PALO VERDE IRRIGATION DISTRICT","CA"
2002,"ReturnFlow",457824,"PALO VERDE IRRIGATION DISTRICT","CA"
2003,"ReturnFlow",537710,"PALO VERDE IRRIGATION DISTRICT","CA"
2004,"ReturnFlow",556340,"PALO VERDE IRRIGATION DISTRICT","CA"
2005,"ReturnFlow",475521,"PALO VERDE IRRIGATION DISTRICT","CA"
2006,"ReturnFlow",496422,"PALO VERDE IRRIGATION DISTRICT","CA"
2007,"ReturnFlow",541743,"PALO VERDE IRRIGATION DISTRICT","CA"
2008,"ReturnFlow",506225,"PALO VERDE IRRIGATION DISTRICT","CA"
2009,"ReturnFlow",461825,"PALO VERDE IRRIGATION DISTRICT","CA"
2010,"ReturnFlow",446733,"PALO VERDE IRRIGATION DISTRICT","CA"
2011,"ReturnFlow",490172,"PALO VERDE IRRIGATION DISTRICT","CA"
2012,"ReturnFlow",531657,"PALO VERDE IRRIGATION DISTRICT","CA"
2013,"ReturnFlow",538703,"PALO VERDE IRRIGATION DISTRICT","CA"
2014,"ReturnFlow",524069,"PALO VERDE IRRIGATION DISTRICT","CA"
2000,"ConsumptiveUse",511947,"PALO VERDE IRRIGATION DISTRICT","CA"
2001,"ConsumptiveUse",492634,"PALO VERDE IRRIGATION DISTRICT","CA"
2002,"ConsumptiveUse",540786,"PALO VERDE IRRIGATION DISTRICT","CA"
2003,"ConsumptiveUse",379650,"PALO VERDE IRRIGATION DISTRICT","CA"
2004,"ConsumptiveUse",412700,"PALO VERDE IRRIGATION DISTRICT","CA"
2005,"ConsumptiveUse",324939,"PALO VERDE IRRIGATION DISTRICT","CA"
2006,"ConsumptiveUse",354898,"PALO VERDE IRRIGATION DISTRICT","CA"
2007,"ConsumptiveUse",375347,"PALO VERDE IRRIGATION DISTRICT","CA"
2008,"ConsumptiveUse",374995,"PALO VERDE IRRIGATION DISTRICT","CA"
2009,"ConsumptiveUse",284965,"PALO VERDE IRRIGATION DISTRICT","CA"
2010,"ConsumptiveUse",269867,"PALO VERDE IRRIGATION DISTRICT","CA"
2011,"ConsumptiveUse",320088,"PALO VERDE IRRIGATION DISTRICT","CA"
2012,"ConsumptiveUse",362223,"PALO VERDE IRRIGATION DISTRICT","CA"
2013,"ConsumptiveUse",433567,"PALO VERDE IRRIGATION DISTRICT","CA"
2014,"ConsumptiveUse",424561,"PALO VERDE IRRIGATION DISTRICT","CA"
2000,"Diversion",0,"City of Blythe","CA"
2001,"Diversion",0,"City of Blythe","CA"
2002,"Diversion",0,"City of Blythe","CA"
2003,"Diversion",0,"City of Blythe","CA"
2004,"Diversion",0,"City of Blythe","CA"
2005,"Diversion",0,"City of Blythe","CA"
2006,"Diversion",0,"City of Blythe","CA"
2007,"Diversion",0,"City of Blythe","CA"
2008,"Diversion",0,"City of Blythe","CA"
2009,"Diversion",0,"City of Blythe","CA"
2010,"Diversion",0,"City of Blythe","CA"
2011,"Diversion",0,"City of Blythe","CA"
2012,"Diversion",0,"City of Blythe","CA"
2013,"Diversion",0,"City of Blythe","CA"
2014,"Diversion",0,"City of Blythe","CA"
2000,"ReturnFlow",0,"City of Blythe","CA"
2001,"ReturnFlow",0,"City of Blythe","CA"
2002,"ReturnFlow",0,"City of Blythe","CA"
2003,"ReturnFlow",0,"City of Blythe","CA"
2004,"ReturnFlow",0,"City of Blythe","CA"
2005,"ReturnFlow",0,"City of Blythe","CA"
2006,"ReturnFlow",0,"City of Blythe","CA"
2007,"ReturnFlow",0,"City of Blythe","CA"
2008,"ReturnFlow",0,"City of Blythe","CA"
2009,"ReturnFlow",0,"City of Blythe","CA"
2010,"ReturnFlow",0,"City of Blythe","CA"
2011,"ReturnFlow",0,"City of Blythe","CA"
2012,"ReturnFlow",0,"City of Blythe","CA"
2013,"ReturnFlow",0,"City of Blythe","CA"
2014,"ReturnFlow",0,"City of Blythe","CA"
2000,"ConsumptiveUse",0,"City of Blythe","CA"
2001,"ConsumptiveUse",0,"City of Blythe","CA"
2002,"ConsumptiveUse",0,"City of Blythe","CA"
2003,"ConsumptiveUse",0,"City of Blythe","CA"
2004,"ConsumptiveUse",0,"City of Blythe","CA"
2005,"ConsumptiveUse",0,"City of Blythe","CA"
2006,"ConsumptiveUse",0,"City of Blythe","CA"
2007,"ConsumptiveUse",0,"City of Blythe","CA"
2008,"ConsumptiveUse",0,"City of Blythe","CA"
2009,"ConsumptiveUse",0,"City of Blythe","CA"
2010,"ConsumptiveUse",0,"City of Blythe","CA"
2011,"ConsumptiveUse",0,"City of Blythe","CA"
2012,"ConsumptiveUse",0,"City of Blythe","CA"
2013,"ConsumptiveUse",0,"City of Blythe","CA"
2014,"ConsumptiveUse",0,"City of Blythe","CA"
2000,"Diversion",0,"East Blythe County Water District","CA"
2001,"Diversion",0,"East Blythe County Water District","CA"
2002,"Diversion",0,"East Blythe County Water District","CA"
2003,"Diversion",0,"East Blythe County Water District","CA"
2004,"Diversion",0,"East Blythe County Water District","CA"
2005,"Diversion",0,"East Blythe County Water District","CA"
2006,"Diversion",0,"East Blythe County Water District","CA"
2007,"Diversion",0,"East Blythe County Water District","CA"
2008,"Diversion",0,"East Blythe County Water District","CA"
2009,"Diversion",0,"East Blythe County Water District","CA"
2010,"Diversion",0,"East Blythe County Water District","CA"
2011,"Diversion",0,"East Blythe County Water District","CA"
2012,"Diversion",0,"East Blythe County Water District","CA"
2013,"Diversion",0,"East Blythe County Water District","CA"
2014,"Diversion",0,"East Blythe County Water District","CA"
2000,"ReturnFlow",0,"East Blythe County Water District","CA"
2001,"ReturnFlow",0,"East Blythe County Water District","CA"
2002,"ReturnFlow",0,"East Blythe County Water District","CA"
2003,"ReturnFlow",0,"East Blythe County Water District","CA"
2004,"ReturnFlow",0,"East Blythe County Water District","CA"
2005,"ReturnFlow",0,"East Blythe County Water District","CA"
2006,"ReturnFlow",0,"East Blythe County Water District","CA"
2007,"ReturnFlow",0,"East Blythe County Water District","CA"
2008,"ReturnFlow",0,"East Blythe County Water District","CA"
2009,"ReturnFlow",0,"East Blythe County Water District","CA"
2010,"ReturnFlow",0,"East Blythe County Water District","CA"
2011,"ReturnFlow",0,"East Blythe County Water District","CA"
2012,"ReturnFlow",0,"East Blythe County Water District","CA"
2013,"ReturnFlow",0,"East Blythe County Water District","CA"
2014,"ReturnFlow",0,"East Blythe County Water District","CA"
2000,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2001,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2002,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2003,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2004,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2005,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2006,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2007,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2008,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2009,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2010,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2011,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2012,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2013,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2014,"ConsumptiveUse",0,"East Blythe County Water District","CA"
2000,"Diversion",0,"Picacho Development Corp","CA"
2001,"Diversion",0,"Picacho Development Corp","CA"
2002,"Diversion",0,"Picacho Development Corp","CA"
2003,"Diversion",0,"Picacho Development Corp","CA"
2004,"Diversion",0,"Picacho Development Corp","CA"
2005,"Diversion",0,"Picacho Development Corp","CA"
2006,"Diversion",0,"Picacho Development Corp","CA"
2007,"Diversion",0,"Picacho Development Corp","CA"
2008,"Diversion",0,"Picacho Development Corp","CA"
2009,"Diversion",0,"Picacho Development Corp","CA"
2010,"Diversion",0,"Picacho Development Corp","CA"
2011,"Diversion",0,"Picacho Development Corp","CA"
