1077/01/01	15.04748556256;17.851904664;20.65632376544		13.5194533232;13.5194533232;13.5194533232	14.6374022878963;14.6374022878963;14.6374022878963
1078/01/01	14.43134353056;17.235762632;20.04018173344		14.3609736248;14.3609736248;14.3609736248	14.6374022878963;14.6374022878963;14.6374022878963
1079/01/01	15.80144883856;18.60586794;21.41028704144		14.6755303464;14.6755303464;14.6755303464	14.6374022878963;14.6374022878963;14.6374022878963
1080/01/01	16.92834018656;19.732759288;22.53717838944		15.2957259444;15.2957259444;15.2957259444	14.6374022878963;14.6374022878963;14.6374022878963
1081/01/01	12.57481030256;15.379229404;18.18364850544		15.683246854;15.683246854;15.683246854	14.6374022878963;14.6374022878963;14.6374022878963
1082/01/01	15.03937843056;17.843797532;20.64821663344		16.291281754;16.291281754;16.291281754	14.6374022878963;14.6374022878963;14.6374022878963
1083/01/01	14.28541515456;17.089834256;19.89425335744		16.6017849096;16.6017849096;16.6017849096	14.6374022878963;14.6374022878963;14.6374022878963
1084/01/01	16.96887584656;19.773294948;22.57771404944		17.1984698248;17.1984698248;17.1984698248	14.6374022878963;14.6374022878963;14.6374022878963
1085/01/01	9.57517146256;12.379590564;15.18400966544		17.0865914032;17.0865914032;17.0865914032	14.6374022878963;14.6374022878963;14.6374022878963
1086/01/01	8.83742245056;11.641841552;14.44626065344		16.753388278;16.753388278;16.753388278	14.6374022878963;14.6374022878963;14.6374022878963
1087/01/01	18.94701605456;21.751435156;24.55585425744		17.1433413272;17.1433413272;17.1433413272	14.6374022878963;14.6374022878963;14.6374022878963
1088/01/01	15.97169861056;18.776117712;21.58053681344		17.2973768352;17.2973768352;17.2973768352	14.6374022878963;14.6374022878963;14.6374022878963
1089/01/01	9.37249316256;12.176912264;14.98133136544		16.6544812676;16.6544812676;16.6544812676	14.6374022878963;14.6374022878963;14.6374022878963
1090/01/01	3.86775053456;6.672169636;9.47658873744		15.3484223024;15.3484223024;15.3484223024	14.6374022878963;14.6374022878963;14.6374022878963
1091/01/01	12.18566796656;14.990087068;17.79450616944		15.3095080688;15.3095080688;15.3095080688	14.6374022878963;14.6374022878963;14.6374022878963
1092/01/01	11.35063337056;14.155052472;16.95947157344		14.9406335628;14.9406335628;14.9406335628	14.6374022878963;14.6374022878963;14.6374022878963
1093/01/01	11.82084702656;14.625266128;17.42968522944		14.69417675;14.69417675;14.69417675	14.6374022878963;14.6374022878963;14.6374022878963
1094/01/01	10.36967039856;13.1740895;15.97850860144		14.0342562052;14.0342562052;14.0342562052	14.6374022878963;14.6374022878963;14.6374022878963
1095/01/01	12.76938147056;15.573800572;18.37821967344		14.353677206;14.353677206;14.353677206	14.6374022878963;14.6374022878963;14.6374022878963
1096/01/01	14.40702213456;17.211441236;20.01586033744		14.9106371744;14.9106371744;14.9106371744	14.6374022878963;14.6374022878963;14.6374022878963
1097/01/01	9.72920697056;12.533626072;15.33804517344		13.988856266;13.988856266;13.988856266	14.6374022878963;14.6374022878963;14.6374022878963
1098/01/01	8.24560181456;11.050020916;13.85444001744		13.2162465864;13.2162465864;13.2162465864	14.6374022878963;14.6374022878963;14.6374022878963
1099/01/01	11.46413321856;14.26855232;17.07297142144		13.425410592;13.425410592;13.425410592	14.6374022878963;14.6374022878963;14.6374022878963
1100/01/01	10.43452745456;13.238946556;16.04336565744		14.082088284;14.082088284;14.082088284	14.6374022878963;14.6374022878963;14.6374022878963
1101/01/01	10.87231258256;13.676731684;16.48115078544		13.9507527456;13.9507527456;13.9507527456	14.6374022878963;14.6374022878963;14.6374022878963
1102/01/01	16.59594777456;19.400366876;22.20478597744		14.475284186;14.475284186;14.475284186	14.6374022878963;14.6374022878963;14.6374022878963
1103/01/01	15.43662789856;18.241047;21.04546610144		14.8368622732;14.8368622732;14.8368622732	14.6374022878963;14.6374022878963;14.6374022878963
1104/01/01	9.79406402656;12.598483128;15.40290222944		14.779301636;14.779301636;14.779301636	14.6374022878963;14.6374022878963;14.6374022878963
1105/01/01	10.06970651456;12.874125616;15.67854471744		14.5093341404;14.5093341404;14.5093341404	14.6374022878963;14.6374022878963;14.6374022878963
1106/01/01	11.05877661856;13.86319572;16.66761482144		14.1745095888;14.1745095888;14.1745095888	14.6374022878963;14.6374022878963;14.6374022878963
1107/01/01	12.17756083456;14.981979936;17.78639903744		14.4193449752;14.4193449752;14.4193449752	14.6374022878963;14.6374022878963;14.6374022878963
1108/01/01	9.81027829056;12.614697392;15.41911649344		14.5758126228;14.5758126228;14.5758126228	14.6374022878963;14.6374022878963;14.6374022878963
1109/01/01	11.18038359856;13.9848027;16.78922180144		14.5474376608;14.5474376608;14.5474376608	14.6374022878963;14.6374022878963;14.6374022878963
1110/01/01	14.47998632256;17.284405424;20.08882452544		14.9519835476;14.9519835476;14.9519835476	14.6374022878963;14.6374022878963;14.6374022878963
1111/01/01	11.88570408256;14.690123184;17.49454228544		15.0533226976;15.0533226976;15.0533226976	14.6374022878963;14.6374022878963;14.6374022878963
1112/01/01	13.58009467056;16.384513772;19.18893287344		14.7517373872;14.7517373872;14.7517373872	14.6374022878963;14.6374022878963;14.6374022878963
1113/01/01	13.95302274256;16.757441844;19.56186094544		14.6033768716;14.6033768716;14.6033768716	14.6374022878963;14.6374022878963;14.6374022878963
1114/01/01	11.82084702656;14.625266128;17.42968522944		14.8060551716;14.8060551716;14.8060551716	14.6374022878963;14.6374022878963;14.6374022878963
1115/01/01	19.22265854256;22.027077644;24.83149674544		15.7213503744;15.7213503744;15.7213503744	14.6374022878963;14.6374022878963;14.6374022878963
1116/01/01	19.91987189456;22.724290996;25.52871009744		16.607459902;16.607459902;16.607459902	14.6374022878963;14.6374022878963;14.6374022878963
1117/01/01	21.38726278656;24.191681888;26.99610098944		17.5284300972;17.5284300972;17.5284300972	14.6374022878963;14.6374022878963;14.6374022878963
1118/01/01	12.39645339856;15.2008725;18.00529160144		17.787047608;17.787047608;17.787047608	14.6374022878963;14.6374022878963;14.6374022878963
1119/01/01	14.53673624656;17.341155348;20.14557444944		18.1226828728;18.1226828728;18.1226828728	14.6374022878963;14.6374022878963;14.6374022878963
1120/01/01	13.26391652256;16.068335624;18.87275472544		18.0010758928;18.0010758928;18.0010758928	14.6374022878963;14.6374022878963;14.6374022878963
1121/01/01	8.45638724656;11.260806348;14.06522544944		17.6581442092;17.6581442092;17.6581442092	14.6374022878963;14.6374022878963;14.6374022878963
1122/01/01	9.32385037056;12.128269472;14.93268857344		17.2325197792;17.2325197792;17.2325197792	14.6374022878963;14.6374022878963;14.6374022878963
1123/01/01	9.89945674256;12.703875844;15.50829494544		16.8271631792;16.8271631792;16.8271631792	14.6374022878963;14.6374022878963;14.6374022878963
1124/01/01	8.90227950656;11.706698608;14.51111770944		16.5353064272;16.5353064272;16.5353064272	14.6374022878963;14.6374022878963;14.6374022878963
1125/01/01	7.93753079856;10.7419499;13.54636900144		15.4067936528;15.4067936528;15.4067936528	14.6374022878963;14.6374022878963;14.6374022878963
1126/01/01	6.94035356256;9.744772664;12.54919176544		14.1088418196;14.1088418196;14.1088418196	14.6374022878963;14.6374022878963;14.6374022878963
1127/01/01	12.69641728256;15.500836384;18.30525548544		13.2397572692;13.2397572692;13.2397572692	14.6374022878963;14.6374022878963;14.6374022878963
1128/01/01	15.77712744256;18.581546544;21.38596564544		13.5778246736;13.5778246736;13.5778246736	14.6374022878963;14.6374022878963;14.6374022878963
1129/01/01	15.67984185856;18.48426096;21.28868006144		13.6921352348;13.6921352348;13.6921352348	14.6374022878963;14.6374022878963;14.6374022878963
1130/01/01	7.84835234656;10.652771448;13.45719054944		13.1505788172;13.1505788172;13.1505788172	14.6374022878963;14.6374022878963;14.6374022878963
1131/01/01	6.75388952656;9.558308628;12.36272772944		12.9803290452;12.9803290452;12.9803290452	14.6374022878963;14.6374022878963;14.6374022878963
1132/01/01	8.89417237456;11.698591476;14.50301057744		12.9373612456;12.9373612456;12.9373612456	14.6374022878963;14.6374022878963;14.6374022878963
1133/01/01	13.74223731056;16.546656412;19.35107551344		13.3216393024;13.3216393024;13.3216393024	14.6374022878963;14.6374022878963;14.6374022878963
1134/01/01	11.01824095856;13.82266006;16.62707916144		13.5332354476;13.5332354476;13.5332354476	14.6374022878963;14.6374022878963;14.6374022878963
1135/01/01	11.25334778656;14.057766888;16.86218598944		13.8648171464;13.8648171464;13.8648171464	14.6374022878963;14.6374022878963;14.6374022878963
1136/01/01	11.91002547856;14.71444458;17.51886368144		14.361784338;14.361784338;14.361784338	14.6374022878963;14.6374022878963;14.6374022878963
1137/01/01	13.06934535456;15.873764456;18.67818355744		14.3990771452;14.3990771452;14.3990771452	14.6374022878963;14.6374022878963;14.6374022878963
1138/01/01	7.98617359056;10.790592692;13.59501179344		13.61998176;13.61998176;13.61998176	14.6374022878963;14.6374022878963;14.6374022878963
1139/01/01	9.60759999056;12.412019092;15.21643819344		13.0127575732;13.0127575732;13.0127575732	14.6374022878963;14.6374022878963;14.6374022878963
1140/01/01	7.97806645856;10.78248556;13.58690466144		13.0257289844;13.0257289844;13.0257289844	14.6374022878963;14.6374022878963;14.6374022878963
1141/01/01	11.12363367456;13.928052776;16.73247187744		13.4627033992;13.4627033992;13.4627033992	14.6374022878963;14.6374022878963;14.6374022878963
1142/01/01	12.98827403456;15.792693136;18.59711223744		13.8721135652;13.8721135652;13.8721135652	14.6374022878963;14.6374022878963;14.6374022878963
1143/01/01	11.91002547856;14.71444458;17.51886368144		13.688892382;13.688892382;13.688892382	14.6374022878963;14.6374022878963;14.6374022878963
1144/01/01	11.42359755856;14.22801666;17.03243576144		13.729428042;13.729428042;13.729428042	14.6374022878963;14.6374022878963;14.6374022878963
1145/01/01	11.98298966656;14.787408768;17.59182786944		13.80239223;13.80239223;13.80239223	14.6374022878963;14.6374022878963;14.6374022878963
1146/01/01	10.16699209856;12.9714112;15.77583030144		13.628088892;13.628088892;13.628088892	14.6374022878963;14.6374022878963;14.6374022878963
1147/01/01	6.32421153056;9.128630632;11.93304973344		12.9535755096;12.9535755096;12.9535755096	14.6374022878963;14.6374022878963;14.6374022878963
1148/01/01	7.45921001056;10.263629112;13.06804821344		12.9008791516;12.9008791516;12.9008791516	14.6374022878963;14.6374022878963;14.6374022878963
1149/01/01	8.43206585056;11.236484952;14.04090405344		12.7833257376;12.7833257376;12.7833257376	14.6374022878963;14.6374022878963;14.6374022878963
1150/01/01	6.81063945056;9.615058552;12.41947765344		12.6665830368;12.6665830368;12.6665830368	14.6374022878963;14.6374022878963;14.6374022878963
1151/01/01	9.19413625856;11.99855536;14.80297446144		12.4736332952;12.4736332952;12.4736332952	14.6374022878963;14.6374022878963;14.6374022878963
1152/01/01	9.66434991456;12.468769016;15.27318811744		12.1412408832;12.1412408832;12.1412408832	14.6374022878963;14.6374022878963;14.6374022878963
1153/01/01	9.64002851856;12.44444762;15.24886672144		11.9142411872;11.9142411872;11.9142411872	14.6374022878963;14.6374022878963;14.6374022878963
1154/01/01	8.22938755056;11.033806652;13.83822575344		11.5948201864;11.5948201864;11.5948201864	14.6374022878963;14.6374022878963;14.6374022878963
1155/01/01	11.21281212656;14.017231228;16.82165032944		11.5178024324;11.5178024324;11.5178024324	14.6374022878963;14.6374022878963;14.6374022878963
1156/01/01	12.33970347456;15.144122576;17.94854167744		11.73507357;11.73507357;11.73507357	14.6374022878963;14.6374022878963;14.6374022878963
1157/01/01	9.21035052256;12.014769624;14.81918872544		12.0236874692;12.0236874692;12.0236874692	14.6374022878963;14.6374022878963;14.6374022878963
1158/01/01	9.29952897456;12.103948076;14.90836717744		12.2077193656;12.2077193656;12.2077193656	14.6374022878963;14.6374022878963;14.6374022878963
1159/01/01	13.42605916256;16.230478264;19.03489736544		12.7071186968;12.7071186968;12.7071186968	14.6374022878963;14.6374022878963;14.6374022878963
1160/01/01	14.21245096656;17.016870068;19.82128916944		13.4472998484;13.4472998484;13.4472998484	14.6374022878963;14.6374022878963;14.6374022878963
1161/01/01	11.01013382656;13.814552928;16.61897202944		13.6288996052;13.6288996052;13.6288996052	14.6374022878963;14.6374022878963;14.6374022878963
1162/01/01	11.43981182256;14.244230924;17.04865002544		13.806445796;13.806445796;13.806445796	14.6374022878963;14.6374022878963;14.6374022878963
1163/01/01	15.13666401456;17.941083116;20.74550221744		14.3561093456;14.3561093456;14.3561093456	14.6374022878963;14.6374022878963;14.6374022878963
1164/01/01	12.32348921056;15.127908312;17.93232741344		14.7655195116;14.7655195116;14.7655195116	14.6374022878963;14.6374022878963;14.6374022878963
1165/01/01	8.73202973456;11.536448836;14.34086793744		14.5174412724;14.5174412724;14.5174412724	14.6374022878963;14.6374022878963;14.6374022878963
1166/01/01	7.69431683856;10.49873594;13.30315504144		14.0529026088;14.0529026088;14.0529026088	14.6374022878963;14.6374022878963;14.6374022878963
1167/01/01	10.11024217456;12.914661276;15.71908037744		14.142891774;14.142891774;14.142891774	14.6374022878963;14.6374022878963;14.6374022878963
1168/01/01	9.92377813856;12.72819724;15.53261634144		14.2053166904;14.2053166904;14.2053166904	14.6374022878963;14.6374022878963;14.6374022878963
1169/01/01	10.12645643856;12.93087554;15.73529464144		13.875356418;13.875356418;13.875356418	14.6374022878963;14.6374022878963;14.6374022878963
1170/01/01	11.59384733056;14.398266432;17.20268553344		13.6134960544;13.6134960544;13.6134960544	14.6374022878963;14.6374022878963;14.6374022878963
1171/01/01	10.22374202256;13.028161124;15.83258022544		13.534856874;13.534856874;13.534856874	14.6374022878963;14.6374022878963;14.6374022878963
1172/01/01	11.18849073056;13.992909832;16.79732893344		13.5097247648;13.5097247648;13.5097247648	14.6374022878963;14.6374022878963;14.6374022878963
1173/01/01	12.33970347456;15.144122576;17.94854167744		13.2300287108;13.2300287108;13.2300287108	14.6374022878963;14.6374022878963;14.6374022878963
1174/01/01	10.89663397856;13.70105308;16.50547218144		13.0873431876;13.0873431876;13.0873431876	14.6374022878963;14.6374022878963;14.6374022878963
1175/01/01	9.12927920256;11.933698304;14.73811740544		13.1270681344;13.1270681344;13.1270681344	14.6374022878963;14.6374022878963;14.6374022878963
1176/01/01	9.53463580256;12.339054904;15.14347400544		13.3111000308;13.3111000308;13.3111000308	14.6374022878963;14.6374022878963;14.6374022878963
1177/01/01	10.39399179456;13.198410896;16.00282999744		13.3394749928;13.3394749928;13.3394749928	14.6374022878963;14.6374022878963;14.6374022878963
1178/01/01	13.66927312256;16.473692224;19.27811132544		13.7140244912;13.7140244912;13.7140244912	14.6374022878963;14.6374022878963;14.6374022878963
1179/01/01	15.31502091856;18.11944002;20.92385912144		14.2328809392;14.2328809392;14.2328809392	14.6374022878963;14.6374022878963;14.6374022878963
1180/01/01	20.54412105856;23.34854016;26.15295926144		15.127908312;15.127908312;15.127908312	14.6374022878963;14.6374022878963;14.6374022878963
1181/01/01	19.63612227456;22.440541376;25.24496047744		16.0691463372;16.0691463372;16.0691463372	14.6374022878963;14.6374022878963;14.6374022878963
1182/01/01	13.83628004176;16.09265702;18.34903399824		16.279121056;16.279121056;16.279121056	14.6374022878963;14.6374022878963;14.6374022878963
1183/01/01	13.95788702176;16.214264;18.47064097824		16.3861351984;16.3861351984;16.3861351984	14.6374022878963;14.6374022878963;14.6374022878963
1184/01/01	19.88420051376;22.140577492;24.39695447024		17.2300876396;17.2300876396;17.2300876396	14.6374022878963;14.6374022878963;14.6374022878963
1185/01/01	12.95260265376;15.208979632;17.46535661024		17.5576157724;17.5576157724;17.5576157724	14.6374022878963;14.6374022878963;14.6374022878963
1186/01/01	10.50424878976;12.760625768;15.01700274624		17.5997728588;17.5997728588;17.5997728588	14.6374022878963;14.6374022878963;14.6374022878963
1187/01/01	12.76613861776;15.022515596;17.27889257424		17.7821833288;17.7821833288;17.7821833288	14.6374022878963;14.6374022878963;14.6374022878963
1188/01/01	14.99559991776;17.251976896;19.50835387424		17.860011796;17.860011796;17.860011796	14.6374022878963;14.6374022878963;14.6374022878963
1189/01/01	13.25256653776;15.508943516;17.76532049424		17.5989621456;17.5989621456;17.5989621456	14.6374022878963;14.6374022878963;14.6374022878963
1190/01/01	14.91452859776;17.170905576;19.42728255424		16.9811986872;16.9811986872;16.9811986872	14.6374022878963;14.6374022878963;14.6374022878963
1191/01/01	13.47145910176;15.72783608;17.98421305824		16.3099281576;16.3099281576;16.3099281576	14.6374022878963;14.6374022878963;14.6374022878963
1192/01/01	18.74920203376;21.005579012;23.26195599024		16.8012203568;16.8012203568;16.8012203568	14.6374022878963;14.6374022878963;14.6374022878963
1193/01/01	13.33363785776;15.590014836;17.84639181424		16.7387954404;16.7387954404;16.7387954404	14.6374022878963;14.6374022878963;14.6374022878963
1194/01/01	11.15281934976;13.409196328;15.66557330624		15.865657324;15.865657324;15.865657324	14.6374022878963;14.6374022878963;14.6374022878963
1195/01/01	13.20392374576;15.460300724;17.71667770224		15.8907894332;15.8907894332;15.8907894332	14.6374022878963;14.6374022878963;14.6374022878963
1196/01/01	14.59024331776;16.846620296;19.10299727424		16.299388886;16.299388886;16.299388886	14.6374022878963;14.6374022878963;14.6374022878963
1197/01/01	15.91981296576;18.176189944;20.43256692224		16.6147563208;16.6147563208;16.6147563208	14.6374022878963;14.6374022878963;14.6374022878963
1198/01/01	9.78271404176;12.03909102;14.29546799824		16.0934677332;16.0934677332;16.0934677332	14.6374022878963;14.6374022878963;14.6374022878963
1199/01/01	10.40696320576;12.663340184;14.91971716224		15.8089074;15.8089074;15.8089074	14.6374022878963;14.6374022878963;14.6374022878963
1200/01/01	9.04496502976;11.301342008;13.55771898624		15.2219510432;15.2219510432;15.2219510432	14.6374022878963;14.6374022878963;14.6374022878963
1201/01/01	11.09606942576;13.352446404;15.60882338224		14.9844120756;14.9844120756;14.9844120756	14.6374022878963;14.6374022878963;14.6374022878963
1202/01/01	10.52046305376;12.776840032;15.03321701024		14.1615381776;14.1615381776;14.1615381776	14.6374022878963;14.6374022878963;14.6374022878963
1203/01/01	16.18734832176;18.4437253;20.70010227824		14.446909224;14.446909224;14.446909224	14.6374022878963;14.6374022878963;14.6374022878963
1204/01/01	16.76295469376;19.019331672;21.27570865024		15.0079227584;15.0079227584;15.0079227584	14.6374022878963;14.6374022878963;14.6374022878963
1205/01/01	13.13095955776;15.387336536;17.64371351424		15.0006263396;15.0006263396;15.0006263396	14.6374022878963;14.6374022878963;14.6374022878963
1206/01/01	12.55535318576;14.811730164;17.06810714224		14.7971373264;14.7971373264;14.7971373264	14.6374022878963;14.6374022878963;14.6374022878963
1207/01/01	11.49331889376;13.749695872;16.00607285024		14.3544879192;14.3544879192;14.3544879192	14.6374022878963;14.6374022878963;14.6374022878963
1208/01/01	12.82288854176;15.07926552;17.33564249824		14.6585053692;14.6585053692;14.6585053692	14.6374022878963;14.6374022878963;14.6374022878963
1209/01/01	17.70338200576;19.959758984;22.21613596224		15.3881472492;15.3881472492;15.3881472492	14.6374022878963;14.6374022878963;14.6374022878963
1210/01/01	14.58213618576;16.838513164;19.09489014224		15.9418643648;15.9418643648;15.9418643648	14.6374022878963;14.6374022878963;14.6374022878963
1211/01/01	16.53595499776;18.792331976;21.04870895424		16.485852922;16.485852922;16.485852922	14.6374022878963;14.6374022878963;14.6374022878963
1212/01/01	11.63114013776;13.887517116;16.14389409424		16.5969206304;16.5969206304;16.5969206304	14.6374022878963;14.6374022878963;14.6374022878963
1213/01/01	14.28217230176;16.53854928;18.79492625824		16.4064030284;16.4064030284;16.4064030284	14.6374022878963;14.6374022878963;14.6374022878963
1214/01/01	13.87681570176;16.13319268;18.38956965824		16.1177891292;16.1177891292;16.1177891292	14.6374022878963;14.6374022878963;14.6374022878963
1215/01/01	13.00124544576;15.257622424;17.51399940224		16.104817718;16.104817718;16.104817718	14.6374022878963;14.6374022878963;14.6374022878963
1216/01/01	9.48275015776;11.739127136;13.99550411424		15.7975574152;15.7975574152;15.7975574152	14.6374022878963;14.6374022878963;14.6374022878963
1217/01/01	4.74007793776;6.996454916;9.25283189424		15.1222333196;15.1222333196;15.1222333196	14.6374022878963;14.6374022878963;14.6374022878963
1218/01/01	10.61774863776;12.874125616;15.13050259424		14.9017193292;14.9017193292;14.9017193292	14.6374022878963;14.6374022878963;14.6374022878963
1219/01/01	17.78445332576;20.040830304;22.29720728224		14.9098264612;14.9098264612;14.9098264612	14.6374022878963;14.6374022878963;14.6374022878963
1220/01/01	14.50106486576;16.757441844;19.01381882224		14.9017193292;14.9017193292;14.9017193292	14.6374022878963;14.6374022878963;14.6374022878963
1221/01/01	13.28499506576;15.541372044;17.79774902224		14.576623336;14.576623336;14.576623336	14.6374022878963;14.6374022878963;14.6374022878963
1222/01/01	12.68506729776;14.941444276;17.19782125424		14.682016052;14.682016052;14.682016052	14.6374022878963;14.6374022878963;14.6374022878963
1223/01/01	11.51764028976;13.774017268;16.03039424624		14.4055628508;14.4055628508;14.4055628508	14.6374022878963;14.6374022878963;14.6374022878963
1224/01/01	11.30685485776;13.563231836;15.81960881424		14.1485667664;14.1485667664;14.1485667664	14.6374022878963;14.6374022878963;14.6374022878963
1225/01/01	12.61210310976;14.868480088;17.12485706624		14.1096525328;14.1096525328;14.1096525328	14.6374022878963;14.6374022878963;14.6374022878963
1226/01/01	17.24127548176;19.49765246;21.75402943824		14.8855050652;14.8855050652;14.8855050652	14.6374022878963;14.6374022878963;14.6374022878963
1227/01/01	9.75839264576;12.014769624;14.27114660224		15.387336536;15.387336536;15.387336536	14.6374022878963;14.6374022878963;14.6374022878963
1228/01/01	15.59552768576;17.851904664;20.10828164224		15.8851144408;15.8851144408;15.8851144408	14.6374022878963;14.6374022878963;14.6374022878963
1229/01/01	14.97938565376;17.235762632;19.49213961024		15.6046076736;15.6046076736;15.6046076736	14.6374022878963;14.6374022878963;14.6374022878963
1230/01/01	10.80421267376;13.060589652;15.31696663024		15.2349224544;15.2349224544;15.2349224544	14.6374022878963;14.6374022878963;14.6374022878963
1231/01/01	16.12249126576;18.378868244;20.63524522224		15.5186720744;15.5186720744;15.5186720744	14.6374022878963;14.6374022878963;14.6374022878963
1232/01/01	12.44996046976;14.706337448;16.96271442624		15.4951613916;15.4951613916;15.4951613916	14.6374022878963;14.6374022878963;14.6374022878963
1233/01/01	8.81796533376;11.074342312;13.33071929024		15.225193896;15.225193896;15.225193896	14.6374022878963;14.6374022878963;14.6374022878963
1234/01/01	7.18032466976;9.436701648;11.69307862624		14.8125408772;14.8125408772;14.8125408772	14.6374022878963;14.6374022878963;14.6374022878963
1235/01/01	13.13095955776;15.387336536;17.64371351424		14.864426522;14.864426522;14.864426522	14.6374022878963;14.6374022878963;14.6374022878963
1236/01/01	7.76403817376;10.020415152;12.27679213024		13.9167027912;13.9167027912;13.9167027912	14.6374022878963;14.6374022878963;14.6374022878963
1237/01/01	11.80949704176;14.06587402;16.32225099824		14.1218132308;14.1218132308;14.1218132308	14.6374022878963;14.6374022878963;14.6374022878963
1238/01/01	16.78727608976;19.043653068;21.30003004624		14.2409880712;14.2409880712;14.2409880712	14.6374022878963;14.6374022878963;14.6374022878963
1239/01/01	13.52010189376;15.776478872;18.03285585024		14.0950596952;14.0950596952;14.0950596952	14.6374022878963;14.6374022878963;14.6374022878963
1240/01/01	12.77424574976;15.030622728;17.28699970624		14.2920630028;14.2920630028;14.2920630028	14.6374022878963;14.6374022878963;14.6374022878963
1241/01/01	17.64663208176;19.90300906;22.15938603824		14.4444770844;14.4444770844;14.4444770844	14.6374022878963;14.6374022878963;14.6374022878963
1242/01/01	17.13588276576;19.392259744;21.64863672224		14.913069314;14.913069314;14.913069314	14.6374022878963;14.6374022878963;14.6374022878963
1243/01/01	12.05271100176;14.30908798;16.56546495824		15.2365438808;15.2365438808;15.2365438808	14.6374022878963;14.6374022878963;14.6374022878963
1244/01/01	12.07703239776;14.333409376;16.58978635424		15.7262146536;15.7262146536;15.7262146536	14.6374022878963;14.6374022878963;14.6374022878963
1245/01/01	6.82361086176;9.07998784;11.33636481824		15.095479784;15.095479784;15.095479784	14.6374022878963;14.6374022878963;14.6374022878963
1246/01/01	10.33399901776;12.590375996;14.84675297424		15.3524758684;15.3524758684;15.3524758684	14.6374022878963;14.6374022878963;14.6374022878963
1247/01/01	10.38264180976;12.639018788;14.89539576624		15.2097903452;15.2097903452;15.2097903452	14.6374022878963;14.6374022878963;14.6374022878963
1248/01/01	15.71713466576;17.973511644;20.22988862224		15.1027762028;15.1027762028;15.1027762028	14.6374022878963;14.6374022878963;14.6374022878963
1249/01/01	15.83874164576;18.095118624;20.35149560224		15.334640178;15.334640178;15.334640178	14.6374022878963;14.6374022878963;14.6374022878963
1250/01/01	10.82853406976;13.084911048;15.34128802624		15.14006901;15.14006901;15.14006901	14.6374022878963;14.6374022878963;14.6374022878963
1251/01/01	4.02665032176;6.2830273;8.53940427824		13.778070834;13.778070834;13.778070834	14.6374022878963;14.6374022878963;14.6374022878963
1252/01/01	11.40414044176;13.66051742;15.91689439824		13.2048966016;13.2048966016;13.2048966016	14.6374022878963;14.6374022878963;14.6374022878963
1253/01/01	10.94203391776;13.198410896;15.45478787424		13.0938288932;13.0938288932;13.0938288932	14.6374022878963;14.6374022878963;14.6374022878963
1254/01/01	6.90468218176;9.16105916;11.41743613824		12.5765938716;12.5765938716;12.5765938716	14.6374022878963;14.6374022878963;14.6374022878963
1255/01/01	13.51199476176;15.76837174;18.02474871824		13.2454322616;13.2454322616;13.2454322616	14.6374022878963;14.6374022878963;14.6374022878963
1256/01/01	16.38191948976;18.638296468;20.89467344624		13.8502243088;13.8502243088;13.8502243088	14.6374022878963;14.6374022878963;14.6374022878963
1257/01/01	12.93638838976;15.192765368;17.44914234624		14.1055989668;14.1055989668;14.1055989668	14.6374022878963;14.6374022878963;14.6374022878963
1258/01/01	2.06472437776;4.321101356;6.57747833424		12.740357938;12.740357938;12.740357938	14.6374022878963;14.6374022878963;14.6374022878963
1259/01/01	15.74956319376;18.005940172;20.26231715024		12.7314400928;12.7314400928;12.7314400928	14.6374022878963;14.6374022878963;14.6374022878963
1260/01/01	17.33856106576;19.594938044;21.85131502224		13.3824427924;13.3824427924;13.3824427924	14.6374022878963;14.6374022878963;14.6374022878963
1261/01/01	13.92545849376;16.181835472;18.43821245024		14.3723236096;14.3723236096;14.3723236096	14.6374022878963;14.6374022878963;14.6374022878963
1262/01/01	9.64489279776;11.901269776;14.15764675424		14.1963988452;14.1963988452;14.1963988452	14.6374022878963;14.6374022878963;14.6374022878963
1263/01/01	9.23953619776;11.495913176;13.75229015424		14.0261490732;14.0261490732;14.0261490732	14.6374022878963;14.6374022878963;14.6374022878963
1264/01/01	8.95578657776;11.212163556;13.46854053424		14.2312595128;14.2312595128;14.2312595128	14.6374022878963;14.6374022878963;14.6374022878963
1265/01/01	12.71749582576;14.973872804;17.23024978224		14.1518096192;14.1518096192;14.1518096192	14.6374022878963;14.6374022878963;14.6374022878963
1266/01/01	12.06081813376;14.317195112;16.57357209024		13.7196994836;13.7196994836;13.7196994836	14.6374022878963;14.6374022878963;14.6374022878963
1267/01/01	15.11720689776;17.373583876;19.62996085424		13.9377813344;13.9377813344;13.9377813344	14.6374022878963;14.6374022878963;14.6374022878963
1268/01/01	16.64134771376;18.897724692;21.15410167024		15.395443668;15.395443668;15.395443668	14.6374022878963;14.6374022878963;14.6374022878963
1269/01/01	17.04670431376;19.303081292;21.55945827024		15.52515778;15.52515778;15.52515778	14.6374022878963;14.6374022878963;14.6374022878963
1270/01/01	10.05835652976;12.314733508;14.57111048624		14.7971373264;14.7971373264;14.7971373264	14.6374022878963;14.6374022878963;14.6374022878963
1271/01/01	15.05234984176;17.30872682;19.56510379824		14.9098264612;14.9098264612;14.9098264612	14.6374022878963;14.6374022878963;14.6374022878963
1272/01/01	16.03331281376;18.289689792;20.54606677024		15.5486684628;15.5486684628;15.5486684628	14.6374022878963;14.6374022878963;14.6374022878963
