Date,Reservoir,Variable,Value
1973-01-31,Powell,storage,11860300.00
1973-02-28,Powell,storage,11825700.00
1973-03-31,Powell,storage,11582200.00
1973-04-30,Powell,storage,10888100.00
1973-05-31,Powell,storage,13408300.00
1973-06-30,Powell,storage,15587800.00
1973-07-31,Powell,storage,16496800.00
1973-08-31,Powell,storage,16642000.00
1973-09-30,Powell,storage,16735600.00
1973-10-31,Powell,storage,16708800.00
1973-11-30,Powell,storage,16836900.00
1973-12-31,Powell,storage,17081800.00
1974-01-31,Powell,storage,16866200.00
1974-02-28,Powell,storage,17038400.00
1974-03-31,Powell,storage,17367900.00
1974-04-30,Powell,storage,17518600.00
1974-05-31,Powell,storage,18805400.00
1974-06-30,Powell,storage,19484400.00
1974-07-31,Powell,storage,18847800.00
1974-08-31,Powell,storage,17960700.00
1974-09-30,Powell,storage,17441600.00
1974-10-31,Powell,storage,17313800.00
1974-11-30,Powell,storage,17158000.00
1974-12-31,Powell,storage,17010700.00
1975-01-31,Powell,storage,16705500.00
1975-02-28,Powell,storage,16651900.00
1975-03-31,Powell,storage,16744400.00
1975-04-30,Powell,storage,16953800.00
1975-05-31,Powell,storage,17932000.00
1975-06-30,Powell,storage,19695800.00
1975-07-31,Powell,storage,20521100.00
1975-08-31,Powell,storage,20110000.00
1975-09-30,Powell,storage,19580500.00
1975-10-31,Powell,storage,19377300.00
1975-11-30,Powell,storage,19456100.00
1975-12-31,Powell,storage,19555700.00
1976-01-31,Powell,storage,19404300.00
1976-02-29,Powell,storage,19222800.00
1976-03-31,Powell,storage,19124500.00
1976-04-30,Powell,storage,19053300.00
1976-05-31,Powell,storage,19539000.00
1976-06-30,Powell,storage,20147200.00
1976-07-31,Powell,storage,19900700.00
1976-08-31,Powell,storage,19495100.00
1976-09-30,Powell,storage,19030300.00
1976-10-31,Powell,storage,18663600.00
1976-11-30,Powell,storage,18225900.00
1976-12-31,Powell,storage,17893800.00
1977-01-31,Powell,storage,17446300.00
1977-02-28,Powell,storage,17414800.00
1977-03-31,Powell,storage,17373400.00
1977-04-30,Powell,storage,17553100.00
1977-05-31,Powell,storage,17760800.00
1977-06-30,Powell,storage,17682000.00
1977-07-31,Powell,storage,17143800.00
1977-08-31,Powell,storage,16305400.00
1977-09-30,Powell,storage,15624300.00
1977-10-31,Powell,storage,15502700.00
1977-11-30,Powell,storage,15384100.00
1977-12-31,Powell,storage,14865800.00
1978-01-31,Powell,storage,14309900.00
1978-02-28,Powell,storage,14059800.00
1978-03-31,Powell,storage,14057500.00
1978-04-30,Powell,storage,14510200.00
1978-05-31,Powell,storage,15498900.00
1978-06-30,Powell,storage,17179200.00
1978-07-31,Powell,storage,17509400.00
1978-08-31,Powell,storage,16705500.00
1978-09-30,Powell,storage,16030000.00
1978-10-31,Powell,storage,15691000.00
1978-11-30,Powell,storage,15551700.00
1978-12-31,Powell,storage,15178900.00
1979-01-31,Powell,storage,14729900.00
1979-02-28,Powell,storage,14635500.00
1979-03-31,Powell,storage,15430300.00
1979-04-30,Powell,storage,16763500.00
1979-05-31,Powell,storage,18996400.00
1979-06-30,Powell,storage,21322700.00
1979-07-31,Powell,storage,21900600.00
1979-08-31,Powell,storage,21379600.00
1979-09-30,Powell,storage,20988800.00
1979-10-31,Powell,storage,20706000.00
1979-11-30,Powell,storage,20333000.00
1979-12-31,Powell,storage,20217600.00
1980-01-31,Powell,storage,20266700.00
1980-02-29,Powell,storage,20440100.00
1980-03-31,Powell,storage,20621600.00
1980-04-30,Powell,storage,20922100.00
1980-05-31,Powell,storage,23022700.00
1980-06-30,Powell,storage,24408500.00
1980-07-31,Powell,storage,23754000.00
1980-08-31,Powell,storage,22831500.00
1980-09-30,Powell,storage,22419600.00
1980-10-31,Powell,storage,22071500.00
1980-11-30,Powell,storage,21675700.00
1980-12-31,Powell,storage,21450400.00
1981-01-31,Powell,storage,21200700.00
1981-02-28,Powell,storage,20986400.00
1981-03-31,Powell,storage,20937300.00
1981-04-30,Powell,storage,20865400.00
1981-05-31,Powell,storage,20938700.00
1981-06-30,Powell,storage,21352000.00
1981-07-31,Powell,storage,20942900.00
1981-08-31,Powell,storage,20323300.00
1981-09-30,Powell,storage,20115700.00
1981-10-31,Powell,storage,20112800.00
1981-11-30,Powell,storage,19937300.00
1981-12-31,Powell,storage,19495600.00
1982-01-31,Powell,storage,18993200.00
1982-02-28,Powell,storage,18859900.00
1982-03-31,Powell,storage,19021200.00
1982-04-30,Powell,storage,19240200.00
1982-05-31,Powell,storage,20485200.00
1982-06-30,Powell,storage,21988100.00
1982-07-31,Powell,storage,22353200.00
1982-08-31,Powell,storage,22246000.00
1982-09-30,Powell,storage,22341000.00
1982-10-31,Powell,storage,22398400.00
1982-11-30,Powell,storage,22188600.00
1982-12-31,Powell,storage,21960800.00
1983-01-31,Powell,storage,21749700.00
1983-02-28,Powell,storage,21573800.00
1983-03-31,Powell,storage,21942800.00
1983-04-30,Powell,storage,22119200.00
1983-05-31,Powell,storage,23544100.00
1983-06-30,Powell,storage,25493000.00
1983-07-31,Powell,storage,25546300.00
1983-08-31,Powell,storage,25044400.00
1983-09-30,Powell,storage,24143000.00
1983-10-31,Powell,storage,23410600.00
1983-11-30,Powell,storage,22728100.00
1983-12-31,Powell,storage,22034900.00
1984-01-31,Powell,storage,21338500.00
1984-02-29,Powell,storage,20830400.00
1984-03-31,Powell,storage,20414700.00
1984-04-30,Powell,storage,20424500.00
1984-05-31,Powell,storage,22424600.00
1984-06-30,Powell,storage,24531700.00
1984-07-31,Powell,storage,24672800.00
1984-08-31,Powell,storage,24383100.00
1984-09-30,Powell,storage,23673800.00
1984-10-31,Powell,storage,23263200.00
1984-11-30,Powell,storage,22632600.00
1984-12-31,Powell,storage,21962500.00
1985-01-31,Powell,storage,21333500.00
1985-02-28,Powell,storage,20701000.00
1985-03-31,Powell,storage,20750900.00
1985-04-30,Powell,storage,21936900.00
1985-05-31,Powell,storage,23621400.00
1985-06-30,Powell,storage,24342300.00
1985-07-31,Powell,storage,23864600.00
1985-08-31,Powell,storage,22868100.00
1985-09-30,Powell,storage,22096600.00
1985-10-31,Powell,storage,22182100.00
1985-11-30,Powell,storage,22218200.00
1985-12-31,Powell,storage,22326700.00
1986-01-31,Powell,storage,22085900.00
1986-02-28,Powell,storage,21784600.00
1986-03-31,Powell,storage,21359000.00
1986-04-30,Powell,storage,21561400.00
1986-05-31,Powell,storage,22010800.00
1986-06-30,Powell,storage,23527900.00
1986-07-31,Powell,storage,24277200.00
1986-08-31,Powell,storage,23485400.00
1986-09-30,Powell,storage,22695600.00
1986-10-31,Powell,storage,22634400.00
1986-11-30,Powell,storage,22457800.00
1986-12-31,Powell,storage,21901500.00
1987-01-31,Powell,storage,21124100.00
1987-02-28,Powell,storage,20918900.00
1987-03-31,Powell,storage,21174700.00
1987-04-30,Powell,storage,21914600.00
1987-05-31,Powell,storage,23461400.00
1987-06-30,Powell,storage,24062200.00
1987-07-31,Powell,storage,23700300.00
1987-08-31,Powell,storage,23000800.00
1987-09-30,Powell,storage,22440500.00
1987-10-31,Powell,storage,22416200.00
1987-11-30,Powell,storage,22361700.00
1987-12-31,Powell,storage,22041100.00
1988-01-31,Powell,storage,21704800.00
1988-02-29,Powell,storage,21514500.00
1988-03-31,Powell,storage,21505600.00
1988-04-30,Powell,storage,21789100.00
1988-05-31,Powell,storage,22449200.00
1988-06-30,Powell,storage,23200000.00
1988-07-31,Powell,storage,22903000.00
1988-08-31,Powell,storage,22459700.00
1988-09-30,Powell,storage,22087100.00
1988-10-31,Powell,storage,21874951.00
1988-11-30,Powell,storage,21565597.00
1988-12-31,Powell,storage,21223122.00
1989-01-31,Powell,storage,20765699.00
1989-02-28,Powell,storage,20483744.00
1989-03-31,Powell,storage,20482326.00
1989-04-30,Powell,storage,20659984.00
1989-05-31,Powell,storage,20945190.00
1989-06-30,Powell,storage,20921271.00
1989-07-31,Powell,storage,20339619.00
1989-08-31,Powell,storage,19805292.00
1989-09-30,Powell,storage,19183233.00
1989-10-31,Powell,storage,18947699.00
1989-11-30,Powell,storage,18668673.00
1989-12-31,Powell,storage,18291767.00
1990-01-31,Powell,storage,17922869.00
1990-02-28,Powell,storage,17613525.00
1990-03-31,Powell,storage,17344273.00
1990-04-30,Powell,storage,17154802.00
1990-05-31,Powell,storage,17065576.00
1990-06-30,Powell,storage,17279285.00
1990-07-31,Powell,storage,16883207.00
1990-08-31,Powell,storage,16128570.00
1990-09-30,Powell,storage,15722660.00
1990-10-31,Powell,storage,15696996.00
1990-11-30,Powell,storage,15563466.00
1990-12-31,Powell,storage,15246237.00
1991-01-31,Powell,storage,14932500.00
1991-02-28,Powell,storage,14741149.00
1991-03-31,Powell,storage,14602391.00
1991-04-30,Powell,storage,14586921.00
1991-05-31,Powell,storage,15112027.00
1991-06-30,Powell,storage,15887665.00
1991-07-31,Powell,storage,15488352.00
1991-08-31,Powell,storage,14989915.00
1991-09-30,Powell,storage,14698880.00
1991-10-31,Powell,storage,14546049.00
1991-11-30,Powell,storage,14474481.00
1991-12-31,Powell,storage,14251493.00
1992-01-31,Powell,storage,13897188.00
1992-02-29,Powell,storage,13745243.00
1992-03-31,Powell,storage,13698705.00
1992-04-30,Powell,storage,13913188.00
1992-05-31,Powell,storage,14934751.00
1992-06-30,Powell,storage,15275925.00
1992-07-31,Powell,storage,14913406.00
1992-08-31,Powell,storage,14427250.00
1992-09-30,Powell,storage,14084829.00
1992-10-31,Powell,storage,13891849.00
1992-11-30,Powell,storage,13703991.00
1992-12-31,Powell,storage,13334385.00
1993-01-31,Powell,storage,13104284.00
1993-02-28,Powell,storage,12993802.00
1993-03-31,Powell,storage,13412363.00
1993-04-30,Powell,storage,14159317.00
1993-05-31,Powell,storage,16804762.00
1993-06-30,Powell,storage,19337327.00
1993-07-31,Powell,storage,19526472.00
1993-08-31,Powell,storage,19074333.00
1993-09-30,Powell,storage,18824804.00
1993-10-31,Powell,storage,18790311.00
1993-11-30,Powell,storage,18693737.00
1993-12-31,Powell,storage,18402435.00
1994-01-31,Powell,storage,18122129.00
1994-02-28,Powell,storage,17851241.00
1994-03-31,Powell,storage,17784914.00
1994-04-30,Powell,storage,17720033.00
1994-05-31,Powell,storage,18627816.00
1994-06-30,Powell,storage,19245283.00
1994-07-31,Powell,storage,18724121.00
1994-08-31,Powell,storage,18089882.00
1994-09-30,Powell,storage,17772167.00
1994-10-31,Powell,storage,17684480.00
1994-11-30,Powell,storage,17516298.00
1994-12-31,Powell,storage,17220702.00
1995-01-31,Powell,storage,16842725.00
1995-02-28,Powell,storage,16569855.00
1995-03-31,Powell,storage,16626838.00
1995-04-30,Powell,storage,16786431.00
1995-05-31,Powell,storage,18350285.00
1995-06-30,Powell,storage,21298870.00
1995-07-31,Powell,storage,23307302.00
1995-08-31,Powell,storage,22972229.00
1995-09-30,Powell,storage,22311240.00
1995-10-31,Powell,storage,21933068.00
1995-11-30,Powell,storage,21680640.00
1995-12-31,Powell,storage,21392359.00
1996-01-31,Powell,storage,20946632.00
1996-02-29,Powell,storage,20692796.00
1996-03-31,Powell,storage,20220090.00
1996-04-30,Powell,storage,20186442.00
1996-05-31,Powell,storage,21389430.00
1996-06-30,Powell,storage,22409548.00
1996-07-31,Powell,storage,22219242.00
1996-08-31,Powell,storage,21580303.00
1996-09-30,Powell,storage,21154837.00
1996-10-31,Powell,storage,20968236.00
1996-11-30,Powell,storage,20894802.00
1996-12-31,Powell,storage,20497895.00
1997-01-31,Powell,storage,19991015.00
1997-02-28,Powell,storage,19321047.00
1997-03-31,Powell,storage,18917909.00
1997-04-30,Powell,storage,19107890.00
1997-05-31,Powell,storage,21089613.00
1997-06-30,Powell,storage,23383798.00
1997-07-31,Powell,storage,23293257.00
1997-08-31,Powell,storage,22892093.00
1997-09-30,Powell,storage,22801446.00
1997-10-31,Powell,storage,22553819.00
1997-11-30,Powell,storage,22123055.00
1997-12-31,Powell,storage,21595052.00
1998-01-31,Powell,storage,21102625.00
1998-02-28,Powell,storage,20630028.00
1998-03-31,Powell,storage,20273472.00
1998-04-30,Powell,storage,20745648.00
1998-05-31,Powell,storage,22645310.00
1998-06-30,Powell,storage,23727909.00
1998-07-31,Powell,storage,23565606.00
1998-08-31,Powell,storage,22865953.00
1998-09-30,Powell,storage,22403483.00
1998-10-31,Powell,storage,22198187.00
1998-11-30,Powell,storage,22076560.00
1998-12-31,Powell,storage,21654053.00
1999-01-31,Powell,storage,21344131.00
1999-02-28,Powell,storage,21088164.00
1999-03-31,Powell,storage,20916366.00
1999-04-30,Powell,storage,20893363.00
1999-05-31,Powell,storage,21561176.00
1999-06-30,Powell,storage,23304180.00
1999-07-31,Powell,storage,23377541.00
1999-08-31,Powell,storage,23291697.00
1999-09-30,Powell,storage,22996950.00
1999-10-31,Powell,storage,22534054.00
1999-11-30,Powell,storage,21968875.00
1999-12-31,Powell,storage,21443640.00
2000-01-31,Powell,storage,21137411.00
2000-02-29,Powell,storage,20948074.00
2000-03-31,Powell,storage,20818690.00
2000-04-30,Powell,storage,20674225.00
2000-05-31,Powell,storage,21044755.00
2000-06-30,Powell,storage,21757615.00
2000-07-31,Powell,storage,21568545.00
2000-08-31,Powell,storage,21304711.00
2000-09-30,Powell,storage,20939423.00
2000-10-31,Powell,storage,20752807.00
2000-11-30,Powell,storage,20301595.00
2000-12-31,Powell,storage,19823235.00
2001-01-31,Powell,storage,19327829.00
2001-02-28,Powell,storage,19023430.00
2001-03-31,Powell,storage,18864671.00
2001-04-30,Powell,storage,18820818.00
2001-05-31,Powell,storage,19797000.00
2001-06-30,Powell,storage,20259405.00
2001-07-31,Powell,storage,19763890.00
2001-08-31,Powell,storage,19321047.00
2001-09-30,Powell,storage,19134795.00
2001-10-31,Powell,storage,18802257.00
2001-11-30,Powell,storage,18510914.00
2001-12-31,Powell,storage,17995952.00
2002-01-31,Powell,storage,17507501.00
2002-02-28,Powell,storage,17189596.00
2002-03-31,Powell,storage,16927421.00
2002-04-30,Powell,storage,16704682.00
2002-05-31,Powell,storage,16535969.00
2002-06-30,Powell,storage,16110750.00
2002-07-31,Powell,storage,15333130.00
2002-08-31,Powell,storage,14569225.00
2002-09-30,Powell,storage,14467880.00
2002-10-31,Powell,storage,14269970.00
2002-11-30,Powell,storage,14110706.00
2002-12-31,Powell,storage,13773841.00
2003-01-31,Powell,storage,13269125.00
2003-02-28,Powell,storage,12833247.00
2003-03-31,Powell,storage,12443571.00
2003-04-30,Powell,storage,12243413.00
2003-05-31,Powell,storage,12756490.00
2003-06-30,Powell,storage,13364505.00
2003-07-31,Powell,storage,12793807.00
2003-08-31,Powell,storage,12156322.00
2003-09-30,Powell,storage,12109533.00
2003-10-31,Powell,storage,11935147.00
2003-11-30,Powell,storage,11795920.00
2003-12-31,Powell,storage,11486774.00
2004-01-31,Powell,storage,10984245.00
2004-02-29,Powell,storage,10536874.00
2004-03-31,Powell,storage,10179570.00
2004-04-30,Powell,storage,10192620.00
2004-05-31,Powell,storage,10566253.00
2004-06-30,Powell,storage,10476457.00
2004-07-31,Powell,storage,9913853.00
2004-08-31,Powell,storage,9277886.00
2004-09-30,Powell,storage,9169460.00
2004-10-31,Powell,storage,9147553.00
2004-11-30,Powell,storage,8889033.00
2004-12-31,Powell,storage,8663616.00
2005-01-31,Powell,storage,8481378.00
2005-02-28,Powell,storage,8264678.00
2005-03-31,Powell,storage,8015213.00
2005-04-30,Powell,storage,8538478.00
2005-05-31,Powell,storage,10509305.00
2005-06-30,Powell,storage,12359502.00
2005-07-31,Powell,storage,12417834.00
2005-08-31,Powell,storage,12022139.00
2005-09-30,Powell,storage,11939007.00
2005-10-31,Powell,storage,12016321.00
2005-11-30,Powell,storage,11976667.00
2005-12-31,Powell,storage,11576323.00
2006-01-31,Powell,storage,11205927.00
2006-02-28,Powell,storage,10793364.00
2006-03-31,Powell,storage,10704126.00
2006-04-30,Powell,storage,11093352.00
2006-05-31,Powell,storage,12258121.00
2006-06-30,Powell,storage,12765572.00
2006-07-31,Powell,storage,12415852.00
2006-08-31,Powell,storage,12017290.00
2006-09-30,Powell,storage,11916846.00
2006-10-31,Powell,storage,12526054.00
2006-11-30,Powell,storage,12415842.00
2006-12-31,Powell,storage,12076466.00
2007-01-31,Powell,storage,11703394.00
2007-02-28,Powell,storage,11551778.00
2007-03-31,Powell,storage,11636909.00
2007-04-30,Powell,storage,11783493.00
2007-05-31,Powell,storage,12691083.00
2007-06-30,Powell,storage,12881880.00
2007-07-31,Powell,storage,12465407.00
2007-08-31,Powell,storage,12094938.00
2007-09-30,Powell,storage,11929370.00
2007-10-31,Powell,storage,11809316.00
2007-11-30,Powell,storage,11619851.00
2007-12-31,Powell,storage,11245782.00
2008-01-31,Powell,storage,10880359.00
2008-02-29,Powell,storage,10880359.00
2008-03-31,Powell,storage,10799697.00
2008-04-30,Powell,storage,11194825.00
2008-05-31,Powell,storage,12812006.00
2008-06-30,Powell,storage,14970763.00
2008-07-31,Powell,storage,15191540.00
2008-08-31,Powell,storage,14802503.00
2008-09-30,Powell,storage,14508577.00
2008-10-31,Powell,storage,14172307.00
2008-11-30,Powell,storage,13965594.00
2008-12-31,Powell,storage,13540898.00
2009-01-31,Powell,storage,13154627.00
2009-02-28,Powell,storage,12937756.00
2009-03-31,Powell,storage,12773632.00
2009-04-30,Powell,storage,12857547.00
2009-05-31,Powell,storage,14751176.00
2009-06-30,Powell,storage,16060989.00
2009-07-31,Powell,storage,16138064.00
2009-08-31,Powell,storage,15709825.00
2009-09-30,Powell,storage,15462973.00
2009-10-31,Powell,storage,15250803.00
2009-11-30,Powell,storage,14976395.00
2009-12-31,Powell,storage,14433841.00
2010-01-31,Powell,storage,13991311.00
2010-02-28,Powell,storage,13780191.00
2010-03-31,Powell,storage,13700829.00
2010-04-30,Powell,storage,13816275.00
2010-05-31,Powell,storage,14405339.00
2010-06-30,Powell,storage,15864183.00
2010-07-31,Powell,storage,15595908.00
2010-08-31,Powell,storage,15368674.00
2010-09-30,Powell,storage,15266787.00
2010-10-31,Powell,storage,15314809.00
2010-11-30,Powell,storage,14887584.00
2010-12-31,Powell,storage,14468976.00
2011-01-31,Powell,storage,13821588.00
2011-02-28,Powell,storage,13235015.00
2011-03-31,Powell,storage,12803921.00
2011-04-30,Powell,storage,12925552.00
2011-05-31,Powell,storage,14097762.00
2011-06-30,Powell,storage,17089086.00
2011-07-31,Powell,storage,18605441.00
2011-08-31,Powell,storage,17889579.00
2011-09-30,Powell,storage,17593301.00
2011-10-31,Powell,storage,17249350.00
2011-11-30,Powell,storage,16682755.00
2011-12-31,Powell,storage,15973570.00
2012-01-31,Powell,storage,15641172.00
2012-02-29,Powell,storage,15452603.00
2012-03-31,Powell,storage,15458364.00
2012-04-30,Powell,storage,15507966.00
2012-05-31,Powell,storage,15631880.00
2012-06-30,Powell,storage,15294215.00
2012-07-31,Powell,storage,14679979.00
2012-08-31,Powell,storage,14150670.00
2012-09-30,Powell,storage,13929222.00
2012-10-31,Powell,storage,13706110.00
2012-11-30,Powell,storage,13250511.00
2012-12-31,Powell,storage,12712525.00
2013-01-31,Powell,storage,12176834.00
2013-02-28,Powell,storage,11890863.00
2013-03-31,Powell,storage,11651135.00
2013-04-30,Powell,storage,11422008.00
2013-05-31,Powell,storage,11696734.00
2013-06-30,Powell,storage,11756753.00
2013-07-31,Powell,storage,11202228.00
2013-08-31,Powell,storage,10787947.00
2013-09-30,Powell,storage,10934043.00
2013-10-31,Powell,storage,10900357.00
2013-11-30,Powell,storage,10631470.00
2013-12-31,Powell,storage,10323809.00
2014-01-31,Powell,storage,9827727.00
2014-02-28,Powell,storage,9563112.00
2014-03-31,Powell,storage,9497289.00
2014-04-30,Powell,storage,9731949.00
2014-05-31,Powell,storage,10764472.00
2014-06-30,Powell,storage,12648940.00
2014-07-31,Powell,storage,12535019.00
2014-08-31,Powell,storage,12314154.00
2014-09-30,Powell,storage,12285625.00
2014-10-31,Powell,storage,12289557.00
2014-11-30,Powell,storage,11929370.00
2014-12-31,Powell,storage,11536684.00
2015-01-31,Powell,storage,11146783.00
2015-02-28,Powell,storage,11023589.00
2015-03-31,Powell,storage,10913095.00
2015-04-30,Powell,storage,10836808.00
2015-05-31,Powell,storage,11491480.00
2015-06-30,Powell,storage,13089932.00
